Start City,End City,Route 1,Cost 1,Time 1,Route 2,Cost 2,Time 2,Route 3,Cost 3,Time 3,Route 4,Cost 4,Time 4,Route 5,Cost 5,Time 5
Chittorgarh,Mettur,Chittorgarh(rail)Kushtagi(rail)Mettur,94.00,8.73,Chittorgarh(rail)Karaikal(rail)Mettur,118.00,9.55,Chittorgarh(road)Sardarshahar(rail)Mettur,122.00,10.17,Chittorgarh(rail)Ambernath(rail)Mettur,124.00,9.25,Chittorgarh(rail)Mettur,127.00,5.69
Chittorgarh,Huliyar,Chittorgarh(rail)Huliyar,72.00,5.72,Chittorgarh(rail)Bhusawal(rail)Huliyar,86.00,8.73,Chittorgarh(rail)Sagar(rail)Huliyar,103.00,5.64,Chittorgarh(rail)Jaysingpur(road)Huliyar,110.00,7.92,Chittorgarh(road)Sardarshahar(road)Huliyar,117.00,7.47
Chittorgarh,Harihar,Chittorgarh(rail)Harihar,67.00,4.70,Chittorgarh(rail)Haringhata(road)Harihar,114.00,8.41,Chittorgarh(rail)Ranebennur(road)Harihar,120.00,10.44,Chittorgarh(road)Durg(rail)Harihar,131.00,9.37,Chittorgarh(rail)Bhusawal(rail)Thiruvalla(rail)Harihar,131.00,10.33
Chittorgarh,Rasayani,Chittorgarh(rail)Rasayani,79.00,4.56,Chittorgarh(road)Pakur(rail)Rasayani,109.00,11.14,Chittorgarh(road)Durg(rail)Rasayani,117.00,7.29,Chittorgarh(rail)Huliyar(rail)Rasayani,129.00,11.21,Chittorgarh(rail)Bhusawal(rail)Huliyar(rail)Rasayani,143.00,14.22
Chittorgarh,Haringhata,Chittorgarh(rail)Haringhata,57.00,5.25,Chittorgarh(rail)Harihar(rail)Haringhata,115.00,7.72,Chittorgarh(rail)Sagar(road)Haringhata,119.00,5.77,Chittorgarh(road)Durg(road)Haringhata,122.00,9.10,Chittorgarh(road)Surajpur(rail)Haringhata,126.00,5.50
Chittorgarh,Kushtagi,Chittorgarh(rail)Kushtagi,44.00,5.52,Chittorgarh(road)Sirohi(rail)Kushtagi,105.00,10.97,Chittorgarh(road)Pakur(rail)Kushtagi,108.00,11.89,Chittorgarh(rail)Sagar(road)Kushtagi,129.00,6.11,Chittorgarh(rail)Huliyar(rail)Kushtagi,130.00,8.49
Chittorgarh,Jadugora,Chittorgarh(rail)Kushtagi(rail)Jadugora,88.00,11.06,Chittorgarh(rail)Jadugora,89.00,3.82,Chittorgarh(rail)Jaysingpur(rail)Jadugora,95.00,9.25,Chittorgarh(road)Sirohi(road)Jadugora,120.00,9.17,Chittorgarh(rail)Haringhata(road)Jadugora,122.00,11.02
Chittorgarh,Orai,Chittorgarh(rail)Sagar(rail)Orai,114.00,7.75,Chittorgarh(road)Pakur(rail)Orai,115.00,8.38,Chittorgarh(rail)Kushtagi(road)Orai,125.00,8.06,Chittorgarh(rail)Orai,130.00,5.60,Chittorgarh(rail)Jaysingpur(rail)Orai,132.00,9.79
Chittorgarh,Surajpur,Chittorgarh(road)Surajpur,75.00,2.75,Chittorgarh(road)Sardarshahar(rail)Surajpur,109.00,11.15,Chittorgarh(rail)Haringhata(road)Surajpur,114.00,7.83,Chittorgarh(road)Sirohi(rail)Surajpur,116.00,9.93,Chittorgarh(rail)Huliyar(rail)Surajpur,130.00,10.97
Chittorgarh,Ambernath,Chittorgarh(rail)Ambernath,76.00,6.60,Chittorgarh(road)Sardarshahar(rail)Ambernath,106.00,8.98,Chittorgarh(road)Pakur(rail)Ambernath,111.00,11.07,Chittorgarh(rail)Bhusawal(road)Ambernath,118.00,5.57,Chittorgarh(rail)Harihar(road)Ambernath,121.00,8.84
Chittorgarh,Malerkotla,Chittorgarh(rail)Jaysingpur(rail)Malerkotla,103.00,10.23,Chittorgarh(rail)Bhusawal(rail)Malerkotla,107.00,8.26,Chittorgarh(rail)Haringhata(road)Malerkotla,116.00,9.37,Chittorgarh(rail)Mahuva(rail)Malerkotla,116.00,7.92,Chittorgarh(rail)Malerkotla,118.00,6.89
Chittorgarh,Jorapokhar,Chittorgarh(rail)Bhusawal(road)Jorapokhar,96.00,6.18,Chittorgarh(rail)Haringhata(rail)Jorapokhar,105.00,11.87,Chittorgarh(rail)Jaysingpur(road)Jorapokhar,112.00,8.83,Chittorgarh(rail)Harihar(rail)Jorapokhar,121.00,7.62,Chittorgarh(road)Surajpur(rail)Jorapokhar,136.00,7.20
Chittorgarh,Vizianagaram,Chittorgarh(rail)Vizianagaram,88.00,3.05,Chittorgarh(rail)Harihar(rail)Vizianagaram,113.00,9.79,Chittorgarh(road)Sardarshahar(road)Vizianagaram,124.00,9.79,Chittorgarh(rail)Kushtagi(road)Vizianagaram,126.00,11.10,Chittorgarh(road)Pakur(rail)Vizianagaram,126.00,9.23
Chittorgarh,Durg,Chittorgarh(road)Durg,69.00,3.62,Chittorgarh(road)Sardarshahar(rail)Durg,104.00,10.82,Chittorgarh(rail)Kushtagi(rail)Durg,119.00,12.43,Chittorgarh(rail)Ambernath(rail)Durg,119.00,10.30,Chittorgarh(rail)Haringhata(rail)Durg,123.00,9.10
Chittorgarh,Himmatnagar,Chittorgarh(rail)Kushtagi(rail)Himmatnagar,97.00,8.73,Chittorgarh(rail)Himmatnagar,103.00,5.43,Chittorgarh(rail)Ramanagara(rail)Himmatnagar,112.00,10.29,Chittorgarh(rail)Ranebennur(road)Himmatnagar,119.00,10.49,Chittorgarh(road)Pakur(rail)Himmatnagar,121.00,11.47
Ratnagiri,Chennai,Ratnagiri(road)Chennai,110.00,3.83,Ratnagiri(rail)Medinipur(road)Chennai,116.00,10.04,Ratnagiri(rail)Surendranagar(road)Chennai,118.00,8.84,Ratnagiri(rail)Ranebennur(rail)Chennai,119.00,11.93,Ratnagiri(rail)Rasayani(rail)Chennai,120.00,11.46
Ratnagiri,Chittorgarh,Ratnagiri(rail)Chittorgarh,58.00,5.88,Ratnagiri(rail)Sagar(rail)Chittorgarh,88.00,5.54,Ratnagiri(rail)Patan(road)Chittorgarh,100.00,7.54,Ratnagiri(rail)Bhubaneswar(rail)Chittorgarh,105.00,9.17,Ratnagiri(road)Suri(rail)Chittorgarh,109.00,10.12
Ratnagiri,Goregaon,Ratnagiri(rail)Ranebennur(rail)Goregaon,87.00,12.55,Ratnagiri(road)Pindwara(road)Goregaon,106.00,10.08,Ratnagiri(road)Sardarshahar(rail)Goregaon,106.00,7.84,N/A,N/A,N/A,N/A,N/A,N/A
Ratnagiri,Pindwara,Ratnagiri(road)Pindwara,54.00,4.66,Ratnagiri(rail)Medinipur(rail)Pindwara,87.00,8.34,Ratnagiri(rail)Sagar(rail)Pindwara,98.00,7.57,Ratnagiri(road)Suri(rail)Pindwara,99.00,10.46,Ratnagiri(rail)Kushtagi(road)Pindwara,105.00,8.98
Ratnagiri,Raipur,Ratnagiri(rail)Medinipur(rail)Raipur,84.00,11.52,Ratnagiri(rail)Raipur,89.00,5.69,Ratnagiri(road)Pindwara(rail)Raipur,97.00,11.58,Ratnagiri(rail)Surendranagar(rail)Raipur,101.00,10.01,Ratnagiri(rail)Ranebennur(road)Raipur,112.00,10.22
Ratnagiri,Gokak,Ratnagiri(rail)Sagar(rail)Gokak,84.00,9.11,Ratnagiri(road)Gokak,85.00,5.74,Ratnagiri(rail)Ranebennur(road)Gokak,94.00,10.05,Ratnagiri(road)Suri(rail)Gokak,106.00,11.22,Ratnagiri(rail)Haringhata(rail)Gokak,106.00,8.11
Ratnagiri,Lucknow,Ratnagiri(rail)Medinipur(rail)Lucknow,82.00,9.18,Ratnagiri(rail)Lucknow,85.00,6.94,Ratnagiri(rail)Ranebennur(rail)Lucknow,106.00,9.59,Ratnagiri(rail)Kushtagi(road)Lucknow,111.00,8.65,Ratnagiri(rail)Bhubaneswar(road)Lucknow,114.00,9.43
Ratnagiri,Delhi,Ratnagiri(road)Delhi,84.00,5.88,Ratnagiri(rail)Medinipur(rail)Delhi,84.00,9.38,Ratnagiri(rail)Kushtagi(rail)Delhi,93.00,9.35,Ratnagiri(rail)Barh(road)Delhi,107.00,10.52,Ratnagiri(road)Belgaum(road)Delhi,110.00,7.69
Ratnagiri,Mumbai,Ratnagiri(rail)Sagar(rail)Mumbai,90.00,5.62,Ratnagiri(rail)Ranebennur(road)Mumbai,93.00,10.22,Ratnagiri(road)Mumbai,99.00,4.81,Ratnagiri(rail)Patan(road)Mumbai,103.00,7.71,Ratnagiri(road)Belgaum(rail)Mumbai,109.00,10.39
Ratnagiri,Sagar,Ratnagiri(rail)Sagar,43.00,2.76,Ratnagiri(rail)Kushtagi(road)Sagar,92.00,8.47,Ratnagiri(rail)Chittorgarh(rail)Sagar,99.00,8.90,Ratnagiri(rail)Medinipur(rail)Sagar,103.00,10.13,Ratnagiri(road)Belgaum(rail)Sagar,110.00,7.26
Ratnagiri,Jalpaiguri,Ratnagiri(rail)Kushtagi(rail)Jalpaiguri,84.00,11.80,Ratnagiri(road)Pindwara(road)Jalpaiguri,106.00,10.27,Ratnagiri(rail)Surendranagar(road)Jalpaiguri,107.00,8.11,Ratnagiri(rail)Sagar(road)Jalpaiguri,111.00,5.06,Ratnagiri(rail)Bhubaneswar(rail)Jalpaiguri,113.00,11.63
Ratnagiri,Pakur,Ratnagiri(road)Pakur,68.00,4.56,Ratnagiri(rail)Medinipur(road)Pakur,99.00,7.15,Ratnagiri(rail)Barh(rail)Pakur,103.00,8.92,Ratnagiri(road)Belgaum(rail)Pakur,109.00,8.27,Ratnagiri(road)Pindwara(road)Pakur,113.00,7.88
Ratnagiri,Sardarshahar,Ratnagiri(road)Sardarshahar,59.00,5.30,Ratnagiri(rail)Medinipur(rail)Sardarshahar,102.00,10.55,Ratnagiri(rail)Chatrapur(rail)Sardarshahar,108.00,8.68,Ratnagiri(rail)Sagar(rail)Sardarshahar,110.00,9.52,Ratnagiri(rail)Ranebennur(rail)Sardarshahar,117.00,8.72
Ratnagiri,Sirohi,Ratnagiri(road)Sirohi,79.00,5.35,Ratnagiri(road)Sardarshahar(road)Sirohi,116.00,9.60,Ratnagiri(rail)Chittorgarh(road)Sirohi,123.00,11.48,Ratnagiri(road)Suri(rail)Sirohi,126.00,8.13,Ratnagiri(rail)Sagar(road)Sirohi,134.00,7.59
Ratnagiri,Jaysingpur,Ratnagiri(rail)Surendranagar(rail)Jaysingpur,96.00,7.23,Ratnagiri(rail)Barh(road)Jaysingpur,98.00,12.05,Ratnagiri(rail)Chittorgarh(rail)Jaysingpur,102.00,10.33,Ratnagiri(road)Belgaum(rail)Jaysingpur,111.00,9.01,Ratnagiri(rail)Jaysingpur,119.00,6.18
Ratnagiri,Ramanagara,Ratnagiri(rail)Rasayani(rail)Ramanagara,109.00,9.64,Ratnagiri(road)Pindwara(road)Ramanagara,111.00,8.15,Ratnagiri(rail)Ramanagara,117.00,5.89,Ratnagiri(road)Belgaum(rail)Ramanagara,118.00,10.14,Ratnagiri(rail)Haringhata(rail)Ramanagara,119.00,9.22
Ratnagiri,Hyderabad,Ratnagiri(rail)Medinipur(road)Hyderabad,98.00,9.27,Ratnagiri(rail)Surajpur(rail)Hyderabad,125.00,8.23,Ratnagiri(rail)Patan(rail)Hyderabad,127.00,9.56,Ratnagiri(rail)Kollam(rail)Hyderabad,129.00,9.88,Ratnagiri(rail)Raipur(rail)Hyderabad,131.00,8.38
Ratnagiri,Channapatna,Ratnagiri(rail)Kushtagi(rail)Channapatna,87.00,10.53,Ratnagiri(road)Channapatna,88.00,4.83,Ratnagiri(rail)Huliyar(rail)Channapatna,110.00,10.60,Ratnagiri(rail)Chatrapur(rail)Channapatna,117.00,5.70,Ratnagiri(road)Pakur(rail)Channapatna,118.00,9.04
Ratnagiri,Surendranagar,Ratnagiri(rail)Surendranagar,55.00,4.37,Ratnagiri(rail)Kushtagi(road)Surendranagar,95.00,7.46,Ratnagiri(rail)Chatrapur(rail)Surendranagar,97.00,6.12,Ratnagiri(road)Suri(rail)Surendranagar,104.00,11.43,Ratnagiri(road)Pindwara(road)Surendranagar,108.00,9.73
Ratnagiri,Thiruvalla,Ratnagiri(rail)Kushtagi(road)Thiruvalla,96.00,7.78,Ratnagiri(rail)Ranebennur(rail)Thiruvalla,98.00,12.41,Ratnagiri(rail)Sagar(rail)Thiruvalla,112.00,7.65,Ratnagiri(road)Suri(road)Thiruvalla,115.00,10.90,Ratnagiri(road)Pindwara(road)Thiruvalla,120.00,10.55
Ratnagiri,Ranebennur,Ratnagiri(rail)Ranebennur,41.00,6.21,Ratnagiri(rail)Chittorgarh(rail)Ranebennur,123.00,12.86,Ratnagiri(rail)Jorapokhar(rail)Ranebennur,125.00,9.05,Ratnagiri(rail)Kollam(rail)Ranebennur,129.00,10.00,Ratnagiri(rail)Bhubaneswar(road)Ranebennur,130.00,9.57
Ratnagiri,Karaikal,Ratnagiri(rail)Barh(road)Karaikal,107.00,9.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ratnagiri,Belgaum,Ratnagiri(road)Belgaum,58.00,4.32,Ratnagiri(road)Pindwara(road)Belgaum,106.00,7.64,Ratnagiri(rail)Medinipur(road)Belgaum,109.00,10.33,Ratnagiri(road)Suri(rail)Belgaum,118.00,8.43,Ratnagiri(rail)Sagar(rail)Belgaum,124.00,5.59
Ratnagiri,Chatrapur,Ratnagiri(rail)Chatrapur,47.00,2.93,Ratnagiri(rail)Medinipur(rail)Chatrapur,91.00,8.97,Ratnagiri(rail)Barh(rail)Chatrapur,96.00,9.89,Ratnagiri(rail)Patan(rail)Chatrapur,109.00,6.41,Ratnagiri(rail)Surendranagar(rail)Chatrapur,110.00,7.45
Ratnagiri,Suri,Ratnagiri(road)Suri,56.00,5.43,Ratnagiri(rail)Sagar(rail)Suri,93.00,7.42,Ratnagiri(rail)Patan(rail)Suri,96.00,8.55,Ratnagiri(road)Belgaum(rail)Suri,106.00,10.19,Ratnagiri(rail)Ranebennur(road)Suri,115.00,11.86
Ratnagiri,Bhubaneswar,Ratnagiri(rail)Bhubaneswar,64.00,6.01,Ratnagiri(rail)Kushtagi(rail)Bhubaneswar,90.00,8.63,Ratnagiri(rail)Barh(road)Bhubaneswar,117.00,10.14,Ratnagiri(rail)Surajpur(rail)Bhubaneswar,118.00,10.32,Ratnagiri(road)Pakur(rail)Bhubaneswar,125.00,9.11
Ratnagiri,Mahuva,Ratnagiri(rail)Medinipur(rail)Mahuva,106.00,9.39,Ratnagiri(rail)Ranebennur(rail)Mahuva,113.00,10.56,Ratnagiri(rail)Mahuva,118.00,6.22,Ratnagiri(rail)Surajpur(rail)Mahuva,119.00,12.60,Ratnagiri(rail)Chatrapur(road)Mahuva,121.00,5.99
Ratnagiri,Jagadhri,Ratnagiri(road)Jagadhri,96.00,3.05,Ratnagiri(rail)Kushtagi(rail)Jagadhri,96.00,10.89,Ratnagiri(rail)Barh(rail)Jagadhri,103.00,9.47,Ratnagiri(rail)Chatrapur(rail)Jagadhri,121.00,9.47,Ratnagiri(rail)Ranebennur(rail)Jagadhri,127.00,12.70
Ratnagiri,Barh,Ratnagiri(rail)Barh,48.00,6.17,Ratnagiri(rail)Patan(rail)Barh,98.00,10.20,Ratnagiri(rail)Ranebennur(rail)Barh,99.00,11.96,Ratnagiri(rail)Haringhata(rail)Barh,118.00,6.08,Ratnagiri(rail)Medinipur(rail)Barh,125.00,9.02
Ratnagiri,Bhusawal,Ratnagiri(road)Pindwara(rail)Bhusawal,100.00,9.31,Ratnagiri(rail)Chittorgarh(rail)Bhusawal,100.00,8.39,Ratnagiri(rail)Bhubaneswar(rail)Bhusawal,104.00,10.87,N/A,N/A,N/A,N/A,N/A,N/A
Ratnagiri,Alipurduar,Ratnagiri(rail)Barh(rail)Alipurduar,94.00,12.03,Ratnagiri(rail)Rasayani(rail)Alipurduar,107.00,8.53,Ratnagiri(rail)Sagar(road)Alipurduar,108.00,6.27,Ratnagiri(rail)Patan(road)Alipurduar,112.00,9.35,Ratnagiri(rail)Medinipur(rail)Alipurduar,117.00,7.77
Ratnagiri,Kollam,Ratnagiri(rail)Kollam,82.00,3.20,Ratnagiri(rail)Patan(rail)Kollam,93.00,8.56,Ratnagiri(rail)Kushtagi(rail)Kollam,95.00,9.13,Ratnagiri(rail)Surendranagar(rail)Kollam,95.00,7.10,Ratnagiri(rail)Barh(road)Kollam,98.00,8.38
Ratnagiri,Medinipur,Ratnagiri(rail)Medinipur,40.00,4.86,Ratnagiri(rail)Chatrapur(rail)Medinipur,94.00,8.55,Ratnagiri(rail)Ranebennur(rail)Medinipur,102.00,12.49,Ratnagiri(road)Belgaum(road)Medinipur,116.00,7.84,Ratnagiri(rail)Bhubaneswar(road)Medinipur,119.00,9.19
Ratnagiri,Patan,Ratnagiri(rail)Patan,44.00,3.40,Ratnagiri(rail)Ranebennur(rail)Patan,87.00,9.01,Ratnagiri(rail)Kushtagi(rail)Patan,91.00,11.15,Ratnagiri(rail)Chatrapur(rail)Patan,96.00,9.56,Ratnagiri(rail)Medinipur(rail)Patan,102.00,11.54
Ratnagiri,Mettur,Ratnagiri(rail)Kushtagi(rail)Mettur,91.00,8.13,Ratnagiri(rail)Medinipur(road)Mettur,102.00,6.94,Ratnagiri(rail)Surendranagar(rail)Mettur,103.00,11.14,Ratnagiri(road)Mettur,104.00,2.90,Ratnagiri(road)Sardarshahar(rail)Mettur,120.00,11.07
Ratnagiri,Huliyar,Ratnagiri(rail)Huliyar,67.00,4.77,Ratnagiri(rail)Medinipur(rail)Huliyar,86.00,10.20,Ratnagiri(rail)Chatrapur(rail)Huliyar,87.00,6.82,Ratnagiri(rail)Sagar(rail)Huliyar,105.00,5.38,Ratnagiri(rail)Rasayani(rail)Huliyar,112.00,10.90
Ratnagiri,Harihar,Ratnagiri(rail)Harihar,96.00,4.13,Ratnagiri(rail)Ranebennur(road)Harihar,96.00,9.67,Ratnagiri(rail)Patan(rail)Harihar,113.00,9.14,Ratnagiri(road)Suri(rail)Harihar,121.00,8.76,Ratnagiri(rail)Jorapokhar(rail)Harihar,122.00,8.10
Ratnagiri,Rasayani,Ratnagiri(rail)Rasayani,62.00,5.27,Ratnagiri(rail)Patan(road)Rasayani,114.00,8.75,Ratnagiri(road)Pakur(rail)Rasayani,115.00,10.47,Ratnagiri(rail)Huliyar(rail)Rasayani,124.00,10.26,Ratnagiri(rail)Medinipur(road)Rasayani,127.00,9.60
Ratnagiri,Haringhata,Ratnagiri(rail)Haringhata,66.00,3.34,Ratnagiri(rail)Chittorgarh(rail)Haringhata,115.00,11.13,Ratnagiri(rail)Ranebennur(rail)Haringhata,116.00,12.90,Ratnagiri(rail)Patan(road)Haringhata,119.00,8.03,Ratnagiri(rail)Sagar(road)Haringhata,121.00,5.51
Ratnagiri,Kushtagi,Ratnagiri(rail)Kushtagi,41.00,4.92,Ratnagiri(rail)Chittorgarh(rail)Kushtagi,102.00,11.40,Ratnagiri(road)Pakur(rail)Kushtagi,114.00,11.22,Ratnagiri(road)Belgaum(road)Kushtagi,118.00,10.10,Ratnagiri(rail)Rasayani(road)Kushtagi,118.00,8.31
Ratnagiri,Jadugora,Ratnagiri(rail)Kushtagi(rail)Jadugora,85.00,10.46,Ratnagiri(rail)Jadugora,98.00,6.76,Ratnagiri(road)Pindwara(rail)Jadugora,114.00,7.29,Ratnagiri(rail)Surendranagar(rail)Jadugora,114.00,8.37,Ratnagiri(road)Belgaum(road)Jadugora,121.00,9.58
Ratnagiri,Orai,Ratnagiri(road)Suri(rail)Orai,101.00,12.17,Ratnagiri(road)Belgaum(rail)Orai,105.00,10.27,Ratnagiri(rail)Medinipur(rail)Orai,110.00,10.82,Ratnagiri(rail)Barh(rail)Orai,114.00,8.77,Ratnagiri(rail)Sagar(rail)Orai,116.00,7.49
Ratnagiri,Surajpur,Ratnagiri(rail)Surajpur,77.00,5.64,Ratnagiri(rail)Patan(rail)Surajpur,97.00,9.06,Ratnagiri(rail)Medinipur(road)Surajpur,99.00,8.53,Ratnagiri(road)Belgaum(rail)Surajpur,100.00,10.04,Ratnagiri(road)Sardarshahar(rail)Surajpur,107.00,12.05
Ratnagiri,Ambernath,Ratnagiri(rail)Ambernath,96.00,3.96,Ratnagiri(road)Sardarshahar(rail)Ambernath,104.00,9.88,Ratnagiri(rail)Barh(road)Ambernath,108.00,10.08,Ratnagiri(road)Pindwara(rail)Ambernath,113.00,7.24,Ratnagiri(rail)Rasayani(rail)Ambernath,114.00,8.74
Ratnagiri,Malerkotla,Ratnagiri(road)Belgaum(rail)Malerkotla,102.00,10.16,Ratnagiri(rail)Ranebennur(rail)Malerkotla,123.00,12.52,Ratnagiri(rail)Medinipur(rail)Malerkotla,124.00,10.89,Ratnagiri(rail)Haringhata(road)Malerkotla,125.00,7.46,Ratnagiri(road)Delhi(rail)Malerkotla,127.00,10.94
Ratnagiri,Jorapokhar,Ratnagiri(rail)Jorapokhar,78.00,3.99,Ratnagiri(rail)Haringhata(rail)Jorapokhar,114.00,9.96,Ratnagiri(rail)Patan(road)Jorapokhar,128.00,6.01,Ratnagiri(road)Sardarshahar(rail)Jorapokhar,137.00,7.87,Ratnagiri(rail)Surajpur(rail)Jorapokhar,138.00,10.09
Ratnagiri,Vizianagaram,Ratnagiri(rail)Vizianagaram,87.00,5.08,Ratnagiri(road)Belgaum(road)Vizianagaram,110.00,9.69,Ratnagiri(rail)Ranebennur(rail)Vizianagaram,111.00,12.16,Ratnagiri(rail)Bhubaneswar(rail)Vizianagaram,119.00,8.54,Ratnagiri(road)Sardarshahar(road)Vizianagaram,122.00,10.69
Ratnagiri,Durg,Ratnagiri(rail)Durg,98.00,5.24,Ratnagiri(rail)Ranebennur(road)Durg,101.00,10.58,Ratnagiri(road)Sardarshahar(rail)Durg,102.00,11.72,Ratnagiri(rail)Surendranagar(rail)Durg,106.00,8.26,Ratnagiri(rail)Barh(rail)Durg,111.00,12.26
Ratnagiri,Himmatnagar,Ratnagiri(rail)Kushtagi(rail)Himmatnagar,94.00,8.13,Ratnagiri(rail)Ranebennur(road)Himmatnagar,95.00,9.72,Ratnagiri(rail)Patan(rail)Himmatnagar,101.00,7.58,Ratnagiri(rail)Medinipur(rail)Himmatnagar,107.00,11.32,Ratnagiri(road)Pindwara(road)Himmatnagar,114.00,7.22
Goregaon,Chennai,Goregaon(road)Chennai,81.00,2.46,Goregaon(rail)Raipur(rail)Chennai,94.00,9.76,Goregaon(road)Himmatnagar(road)Chennai,103.00,8.52,Goregaon(rail)Suri(rail)Chennai,113.00,9.53,Goregaon(rail)Thiruvalla(road)Chennai,120.00,8.52
Goregaon,Chittorgarh,Goregaon(road)Sagar(rail)Chittorgarh,96.00,6.72,Goregaon(rail)Malerkotla(rail)Chittorgarh,100.00,6.17,Goregaon(rail)Suri(rail)Chittorgarh,100.00,9.38,Goregaon(rail)Raipur(rail)Chittorgarh,103.00,12.74,Goregaon(road)Himmatnagar(road)Chittorgarh,105.00,10.16
Goregaon,Ratnagiri,Goregaon(road)Ratnagiri,85.00,4.82,Goregaon(rail)Sardarshahar(road)Ratnagiri,105.00,10.01,Goregaon(rail)Ranebennur(rail)Ratnagiri,119.00,11.51,Goregaon(rail)Jagadhri(road)Ratnagiri,123.00,5.87,Goregaon(road)Chennai(rail)Ratnagiri,125.00,8.52
Goregaon,Pindwara,Goregaon(rail)Pindwara,67.00,3.67,Goregaon(rail)Suri(rail)Pindwara,90.00,9.72,Goregaon(rail)Raipur(rail)Pindwara,103.00,10.06,Goregaon(road)Sagar(rail)Pindwara,106.00,8.75,Goregaon(rail)Durg(rail)Pindwara,109.00,6.46
Goregaon,Raipur,Goregaon(rail)Raipur,50.00,6.06,Goregaon(rail)Sardarshahar(road)Raipur,99.00,10.59,Goregaon(road)Delhi(rail)Raipur,101.00,7.81,Goregaon(rail)Thiruvalla(rail)Raipur,104.00,8.99,Goregaon(rail)Durg(rail)Raipur,105.00,6.19
Goregaon,Gokak,Goregaon(road)Sagar(rail)Gokak,92.00,10.29,Goregaon(rail)Suri(rail)Gokak,97.00,10.48,Goregaon(rail)Raipur(rail)Gokak,105.00,8.70,Goregaon(road)Belgaum(rail)Gokak,109.00,8.85,Goregaon(rail)Malerkotla(road)Gokak,123.00,8.80
Goregaon,Lucknow,Goregaon(rail)Sardarshahar(road)Lucknow,109.00,11.37,Goregaon(rail)Kushtagi(road)Lucknow,125.00,10.28,Goregaon(road)Bhubaneswar(road)Lucknow,126.00,5.81,Goregaon(rail)Huliyar(road)Lucknow,127.00,5.59,Goregaon(rail)Karaikal(road)Lucknow,130.00,5.66
Goregaon,Delhi,Goregaon(road)Delhi,58.00,2.11,Goregaon(rail)Malerkotla(rail)Delhi,87.00,10.26,Goregaon(rail)Karaikal(rail)Delhi,94.00,8.28,Goregaon(road)Belgaum(road)Delhi,106.00,7.12,Goregaon(rail)Kushtagi(rail)Delhi,107.00,10.98
Goregaon,Mumbai,Goregaon(road)Sagar(rail)Mumbai,98.00,6.80,Goregaon(rail)Karaikal(road)Mumbai,100.00,6.29,Goregaon(road)Belgaum(rail)Mumbai,105.00,9.82,Goregaon(road)Mumbai,111.00,2.21,Goregaon(rail)Thiruvalla(road)Mumbai,113.00,6.29
Goregaon,Sagar,Goregaon(road)Sagar,51.00,3.94,Goregaon(road)Belgaum(rail)Sagar,106.00,6.69,Goregaon(rail)Kushtagi(road)Sagar,106.00,10.10,Goregaon(rail)Jadugora(rail)Sagar,106.00,10.32,Goregaon(road)Ratnagiri(rail)Sagar,128.00,7.58
Goregaon,Jalpaiguri,Goregaon(rail)Kushtagi(rail)Jalpaiguri,98.00,13.43,Goregaon(rail)Jalpaiguri,103.00,4.41,Goregaon(rail)Raipur(rail)Jalpaiguri,119.00,9.34,Goregaon(road)Sagar(road)Jalpaiguri,119.00,6.24,Goregaon(rail)Jadugora(rail)Jalpaiguri,119.00,8.31
Goregaon,Pakur,Goregaon(road)Delhi(rail)Pakur,98.00,5.26,Goregaon(rail)Pakur,105.00,3.64,Goregaon(road)Belgaum(rail)Pakur,105.00,7.70,Goregaon(rail)Alipurduar(rail)Pakur,106.00,12.17,Goregaon(rail)Suri(road)Pakur,110.00,10.68
Goregaon,Sardarshahar,Goregaon(rail)Sardarshahar,44.00,5.89,Goregaon(road)Himmatnagar(road)Sardarshahar,113.00,8.85,Goregaon(rail)Malerkotla(road)Sardarshahar,115.00,6.28,Goregaon(road)Sagar(rail)Sardarshahar,118.00,10.70,Goregaon(rail)Chatrapur(rail)Sardarshahar,119.00,8.50
Goregaon,Sirohi,Goregaon(rail)Sardarshahar(road)Sirohi,101.00,10.19,Goregaon(road)Delhi(rail)Sirohi,110.00,6.85,Goregaon(rail)Suri(rail)Sirohi,117.00,7.39,Goregaon(rail)Jadugora(road)Sirohi,119.00,7.77,Goregaon(road)Sirohi,120.00,4.03
Goregaon,Jaysingpur,Goregaon(rail)Jaysingpur,81.00,5.37,Goregaon(road)Delhi(rail)Jaysingpur,104.00,6.72,Goregaon(road)Belgaum(rail)Jaysingpur,107.00,8.44,Goregaon(rail)Sardarshahar(road)Jaysingpur,109.00,9.86,Goregaon(rail)Raipur(road)Jaysingpur,110.00,10.15
Goregaon,Ramanagara,Goregaon(road)Ramanagara,62.00,2.33,Goregaon(rail)Raipur(rail)Ramanagara,109.00,11.35,Goregaon(road)Belgaum(rail)Ramanagara,114.00,9.57,Goregaon(rail)Durg(rail)Ramanagara,119.00,8.23,Goregaon(rail)Suri(road)Ramanagara,121.00,9.39
Goregaon,Hyderabad,Goregaon(rail)Raipur(rail)Hyderabad,92.00,8.75,Goregaon(road)Himmatnagar(road)Hyderabad,112.00,8.58,Goregaon(rail)Hyderabad,120.00,3.02,Goregaon(rail)Thiruvalla(road)Hyderabad,130.00,6.55,Goregaon(rail)Jorapokhar(rail)Hyderabad,130.00,10.14
