Start City,End City,Route 1,Cost 1,Time 1,Route 2,Cost 2,Time 2,Route 3,Cost 3,Time 3,Route 4,Cost 4,Time 4,Route 5,Cost 5,Time 5
Chittorgarh,Mettur,Chittorgarh(road)Mettur,150.00,2.57,Chittorgarh(rail)Jagadhri(rail)Mettur,88.00,11.73,Chittorgarh(rail)Suri(road)Mettur,104.00,6.45,Chittorgarh(road)Alipurduar(rail)Mettur,119.00,11.37,Chittorgarh(road)Lucknow(rail)Mettur,122.00,5.39
Chittorgarh,Huliyar,Chittorgarh(road)Huliyar,130.00,2.54,Chittorgarh(rail)Jagadhri(road)Huliyar,94.00,10.99,Chittorgarh(road)Alipurduar(rail)Huliyar,101.00,7.75,Chittorgarh(rail)Haringhata(rail)Huliyar,102.00,7.33,Chittorgarh(rail)Suri(road)Huliyar,112.00,8.07
Chittorgarh,Harihar,Chittorgarh(rail)Harihar,108.00,3.20,Chittorgarh(rail)Jagadhri(rail)Harihar,82.00,8.38,Chittorgarh(rail)Haringhata(rail)Harihar,92.00,9.45,Chittorgarh(rail)Thiruvalla(rail)Harihar,95.00,7.45,Chittorgarh(road)Alipurduar(road)Harihar,104.00,10.26
Chittorgarh,Rasayani,Chittorgarh(rail)Rasayani,107.00,3.97,Chittorgarh(rail)Haringhata(rail)Rasayani,97.00,9.53,Chittorgarh(rail)Thiruvalla(rail)Rasayani,98.00,6.56,Chittorgarh(road)Bhubaneswar(rail)Rasayani,101.00,8.96,Chittorgarh(rail)Ambernath(road)Rasayani,106.00,8.37
Chittorgarh,Haringhata,Chittorgarh(road)Haringhata,174.00,2.85,Chittorgarh(rail)Suri(rail)Haringhata,88.00,9.15,Chittorgarh(rail)Huliyar(rail)Haringhata,108.00,7.32,Chittorgarh(road)Alipurduar(road)Haringhata,116.00,8.88,Chittorgarh(rail)Jagadhri(road)Haringhata,121.00,11.54
Chittorgarh,Kushtagi,Chittorgarh(road)Kushtagi,72.00,2.14,Chittorgarh(rail)Jagadhri(rail)Kushtagi,86.00,8.73,Chittorgarh(road)Karaikal(rail)Kushtagi,107.00,11.32,Chittorgarh(rail)Hyderabad(road)Kushtagi,111.00,11.16,Chittorgarh(rail)Huliyar(rail)Kushtagi,112.00,9.77
Chittorgarh,Jadugora,Chittorgarh(rail)Jadugora,120.00,4.07,Chittorgarh(rail)Haringhata(road)Jadugora,102.00,7.61,Chittorgarh(rail)Himmatnagar(road)Jadugora,104.00,10.60,Chittorgarh(rail)Jaysingpur(rail)Jadugora,117.00,11.81,Chittorgarh(rail)Suri(road)Jadugora,120.00,9.59
Chittorgarh,Orai,Chittorgarh(rail)Orai,180.00,2.77,Chittorgarh(rail)Huliyar(rail)Orai,100.00,9.20,Chittorgarh(road)Alipurduar(rail)Orai,114.00,10.79,Chittorgarh(rail)Himmatnagar(road)Orai,119.00,12.05,Chittorgarh(road)Karaikal(road)Orai,121.00,10.56
Chittorgarh,Surajpur,Chittorgarh(road)Surajpur,107.00,2.33,Chittorgarh(rail)Jagadhri(rail)Surajpur,83.00,8.20,Chittorgarh(road)Bhubaneswar(rail)Surajpur,99.00,8.00,Chittorgarh(rail)Thiruvalla(rail)Surajpur,100.00,9.45,Chittorgarh(rail)Ambernath(rail)Surajpur,112.00,7.52
Chittorgarh,Ambernath,Chittorgarh(rail)Ambernath,53.00,3.86,Chittorgarh(rail)Huliyar(rail)Ambernath,104.00,9.66,Chittorgarh(rail)Hyderabad(rail)Ambernath,117.00,8.01,Chittorgarh(rail)Jaysingpur(rail)Ambernath,118.00,8.91,Chittorgarh(rail)Jagadhri(rail)Ambernath,122.00,11.41
Chittorgarh,Malerkotla,Chittorgarh(road)Malerkotla,70.00,2.63,Chittorgarh(rail)Suri(road)Malerkotla,111.00,6.81,Chittorgarh(rail)Haringhata(road)Malerkotla,111.00,5.14,Chittorgarh(rail)Jaysingpur(rail)Malerkotla,111.00,10.77,Chittorgarh(rail)Jagadhri(road)Malerkotla,113.00,11.14
Chittorgarh,Jorapokhar,Chittorgarh(road)Jorapokhar,194.00,2.84,Chittorgarh(road)Alipurduar(rail)Jorapokhar,96.00,8.36,Chittorgarh(rail)Suri(rail)Jorapokhar,98.00,8.49,Chittorgarh(rail)Huliyar(road)Jorapokhar,115.00,9.37,Chittorgarh(road)Karaikal(rail)Jorapokhar,118.00,11.99
Chittorgarh,Vizianagaram,Chittorgarh(road)Vizianagaram,148.00,2.81,Chittorgarh(rail)Himmatnagar(rail)Vizianagaram,90.00,11.36,Chittorgarh(rail)Thiruvalla(rail)Vizianagaram,95.00,9.24,Chittorgarh(rail)Haringhata(road)Vizianagaram,103.00,5.82,Chittorgarh(rail)Ambernath(road)Vizianagaram,110.00,6.81
Chittorgarh,Durg,Chittorgarh(rail)Bhubaneswar(air)Durg,495.00,3.72,Chittorgarh(rail)Jagadhri(road)Durg,93.00,8.20,Chittorgarh(rail)Ambernath(rail)Durg,97.00,10.72,Chittorgarh(rail)Hyderabad(rail)Durg,108.00,8.11,Chittorgarh(road)Alipurduar(road)Durg,122.00,8.81
Chittorgarh,Himmatnagar,Chittorgarh(road)Himmatnagar,199.00,4.54,Chittorgarh(rail)Suri(rail)Himmatnagar,109.00,7.64,Chittorgarh(rail)Jalpaiguri(rail)Himmatnagar,121.00,10.41,Chittorgarh(rail)Ambernath(road)Himmatnagar,122.00,8.77,Chittorgarh(rail)Jaysingpur(rail)Himmatnagar,123.00,9.78
Ratnagiri,Chennai,Ratnagiri(road)Chennai,102.00,2.08,Ratnagiri(rail)Gokak(rail)Chennai,95.00,11.86,Ratnagiri(rail)Kollam(rail)Chennai,111.00,10.48,Ratnagiri(road)Pakur(rail)Chennai,113.00,7.35,Ratnagiri(road)Jadugora(road)Chennai,113.00,9.52
Ratnagiri,Chittorgarh,Ratnagiri(rail)Chittorgarh,96.00,3.01,Ratnagiri(rail)Ranebennur(road)Chittorgarh,103.00,5.91,Ratnagiri(road)Surendranagar(road)Chittorgarh,112.00,8.42,Ratnagiri(road)Patan(road)Chittorgarh,121.00,9.66,Ratnagiri(rail)Sagar(rail)Chittorgarh,126.00,9.87
Ratnagiri,Goregaon,Ratnagiri(air)Hyderabad(road)Goregaon,564.00,3.65,Ratnagiri(rail)Goregaon,92.00,5.58,Ratnagiri(rail)Kollam(rail)Goregaon,103.00,12.49,Ratnagiri(rail)Jagadhri(rail)Goregaon,111.00,10.98,Ratnagiri(road)Patan(road)Goregaon,115.00,9.67
Ratnagiri,Pindwara,Ratnagiri(air)Raipur(road)Pindwara,442.00,3.58,Ratnagiri(rail)Pindwara,108.00,5.71,Ratnagiri(rail)Ranebennur(rail)Pindwara,112.00,6.47,Ratnagiri(rail)Medinipur(rail)Pindwara,119.00,13.16,Ratnagiri(road)Surajpur(road)Pindwara,119.00,7.30
Ratnagiri,Raipur,Ratnagiri(air)Raipur,363.00,1.45,Ratnagiri(rail)Jagadhri(rail)Raipur,87.00,7.90,Ratnagiri(rail)Medinipur(rail)Raipur,87.00,9.28,Ratnagiri(road)Patan(rail)Raipur,105.00,8.69,Ratnagiri(rail)Mumbai(road)Raipur,116.00,8.34
Ratnagiri,Gokak,Ratnagiri(air)Hyderabad(road)Gokak,510.00,4.21,Ratnagiri(rail)Gokak,44.00,6.67,Ratnagiri(rail)Kollam(rail)Gokak,104.00,12.53,Ratnagiri(road)Jadugora(rail)Gokak,114.00,7.60,Ratnagiri(road)Malerkotla(road)Gokak,116.00,9.13
Ratnagiri,Lucknow,Ratnagiri(air)Lucknow,290.00,1.72,Ratnagiri(rail)Ranebennur(rail)Lucknow,96.00,7.16,Ratnagiri(road)Pakur(rail)Lucknow,100.00,7.19,Ratnagiri(rail)Kollam(road)Lucknow,101.00,10.34,Ratnagiri(road)Delhi(rail)Lucknow,111.00,6.26
Ratnagiri,Delhi,Ratnagiri(air)Delhi,126.00,2.56,Ratnagiri(rail)Ranebennur(rail)Delhi,104.00,8.83,Ratnagiri(rail)Gokak(road)Delhi,111.00,9.91,Ratnagiri(road)Malerkotla(road)Delhi,115.00,7.82,Ratnagiri(road)Jadugora(rail)Delhi,120.00,8.34
Ratnagiri,Mumbai,Ratnagiri(air)Mumbai,384.00,1.41,Ratnagiri(road)Surajpur(rail)Mumbai,105.00,9.61,Ratnagiri(rail)Sagar(road)Mumbai,108.00,7.85,Ratnagiri(road)Surendranagar(road)Mumbai,108.00,5.25,Ratnagiri(road)Harihar(rail)Mumbai,119.00,10.02
Ratnagiri,Sagar,Ratnagiri(air)Sagar,143.00,2.76,Ratnagiri(rail)Medinipur(rail)Sagar,96.00,9.75,Ratnagiri(road)Patan(rail)Sagar,110.00,11.15,Ratnagiri(road)Harihar(rail)Sagar,112.00,9.21,Ratnagiri(rail)Orai(rail)Sagar,114.00,9.29
Ratnagiri,Jalpaiguri,Ratnagiri(air)Jalpaiguri,251.00,1.61,Ratnagiri(rail)Jagadhri(rail)Jalpaiguri,93.00,7.75,Ratnagiri(rail)Ranebennur(road)Jalpaiguri,100.00,5.46,Ratnagiri(rail)Mumbai(rail)Jalpaiguri,109.00,6.82,Ratnagiri(road)Ramanagara(rail)Jalpaiguri,110.00,9.65
Ratnagiri,Pakur,Ratnagiri(road)Pakur,56.00,2.78,Ratnagiri(rail)Kollam(rail)Pakur,94.00,13.28,Ratnagiri(rail)Mumbai(rail)Pakur,102.00,6.98,Ratnagiri(rail)Sirohi(road)Pakur,109.00,9.96,Ratnagiri(road)Patan(road)Pakur,110.00,10.46
Ratnagiri,Sardarshahar,Ratnagiri(road)Sardarshahar,180.00,3.96,Ratnagiri(rail)Jagadhri(road)Sardarshahar,96.00,8.53,Ratnagiri(road)Pakur(rail)Sardarshahar,96.00,6.55,Ratnagiri(rail)Mumbai(rail)Sardarshahar,101.00,5.43,Ratnagiri(road)Patan(rail)Sardarshahar,105.00,8.78
Ratnagiri,Sirohi,Ratnagiri(road)Sirohi,142.00,2.70,Ratnagiri(rail)Gokak(road)Sirohi,115.00,10.67,Ratnagiri(rail)Sagar(road)Sirohi,119.00,10.25,Ratnagiri(road)Harihar(rail)Sirohi,121.00,8.67,Ratnagiri(rail)Ranebennur(road)Sirohi,126.00,6.55
Ratnagiri,Jaysingpur,Ratnagiri(air)Raipur(road)Jaysingpur,432.00,4.41,Ratnagiri(rail)Jaysingpur,80.00,6.39,Ratnagiri(rail)Ranebennur(rail)Jaysingpur,83.00,9.93,Ratnagiri(rail)Medinipur(rail)Jaysingpur,110.00,11.79,Ratnagiri(rail)Belgaum(rail)Jaysingpur,112.00,11.03
Ratnagiri,Ramanagara,Ratnagiri(road)Ramanagara,66.00,3.55,Ratnagiri(rail)Ranebennur(rail)Ramanagara,82.00,7.36,Ratnagiri(rail)Gokak(rail)Ramanagara,90.00,12.45,Ratnagiri(rail)Kollam(rail)Ramanagara,96.00,9.30,Ratnagiri(rail)Orai(rail)Ramanagara,104.00,6.30
Ratnagiri,Hyderabad,Ratnagiri(air)Hyderabad,390.00,1.58,Ratnagiri(rail)Medinipur(rail)Hyderabad,96.00,11.85,Ratnagiri(rail)Kollam(road)Hyderabad,111.00,12.49,Ratnagiri(road)Surajpur(road)Hyderabad,120.00,8.37,Ratnagiri(road)Jadugora(road)Hyderabad,127.00,8.31
Ratnagiri,Channapatna,Ratnagiri(road)Channapatna,102.00,3.49,Ratnagiri(rail)Gokak(road)Channapatna,97.00,8.76,Ratnagiri(rail)Medinipur(rail)Channapatna,101.00,9.46,Ratnagiri(rail)Sirohi(rail)Channapatna,106.00,8.95,Ratnagiri(rail)Orai(road)Channapatna,114.00,7.32
Ratnagiri,Surendranagar,Ratnagiri(road)Surendranagar,57.00,2.81,Ratnagiri(rail)Sirohi(rail)Surendranagar,117.00,8.69,Ratnagiri(rail)Gokak(road)Surendranagar,119.00,12.65,Ratnagiri(rail)Jagadhri(rail)Surendranagar,119.00,8.32,Ratnagiri(rail)Sagar(road)Surendranagar,119.00,9.19
Ratnagiri,Thiruvalla,Ratnagiri(air)Jalpaiguri(air)Thiruvalla,354.00,2.67,Ratnagiri(rail)Thiruvalla,72.00,2.73,Ratnagiri(rail)Medinipur(rail)Thiruvalla,91.00,12.93,Ratnagiri(rail)Jagadhri(road)Thiruvalla,101.00,9.82,Ratnagiri(rail)Gokak(road)Thiruvalla,111.00,9.00
Ratnagiri,Ranebennur,Ratnagiri(rail)Ranebennur,42.00,3.06,Ratnagiri(rail)Mumbai(rail)Ranebennur,98.00,5.21,Ratnagiri(rail)Sagar(rail)Ranebennur,108.00,8.16,Ratnagiri(rail)Orai(road)Ranebennur,115.00,5.64,Ratnagiri(road)Harihar(rail)Ranebennur,116.00,9.12
Ratnagiri,Karaikal,Ratnagiri(air)Jalpaiguri(road)Karaikal,416.00,4.02,Ratnagiri(road)Karaikal,95.00,4.05,Ratnagiri(rail)Jagadhri(rail)Karaikal,96.00,8.00,Ratnagiri(road)Pakur(rail)Karaikal,96.00,6.74,Ratnagiri(rail)Mumbai(rail)Karaikal,101.00,9.52
Ratnagiri,Belgaum,Ratnagiri(air)Belgaum,360.00,2.25,Ratnagiri(rail)Gokak(rail)Belgaum,96.00,10.63,Ratnagiri(rail)Ranebennur(road)Belgaum,97.00,6.93,Ratnagiri(road)Harihar(rail)Belgaum,113.00,11.80,Ratnagiri(road)Ramanagara(rail)Belgaum,115.00,10.54
Ratnagiri,Chatrapur,Ratnagiri(road)Chatrapur,190.00,2.79,Ratnagiri(rail)Ranebennur(rail)Chatrapur,85.00,6.27,Ratnagiri(rail)Medinipur(road)Chatrapur,101.00,8.83,Ratnagiri(road)Surendranagar(rail)Chatrapur,101.00,6.15,Ratnagiri(road)Ramanagara(rail)Chatrapur,109.00,8.36
Ratnagiri,Suri,Ratnagiri(air)Suri,100.00,2.85,Ratnagiri(road)Harihar(rail)Suri,109.00,11.60,Ratnagiri(rail)Ranebennur(road)Suri,110.00,7.15,Ratnagiri(road)Surendranagar(road)Suri,115.00,6.89,Ratnagiri(rail)Ambernath(rail)Suri,115.00,8.82
Ratnagiri,Bhubaneswar,Ratnagiri(air)Bhubaneswar,223.00,2.62,Ratnagiri(rail)Ranebennur(road)Bhubaneswar,105.00,6.06,Ratnagiri(road)Patan(rail)Bhubaneswar,121.00,9.63,Ratnagiri(rail)Belgaum(rail)Bhubaneswar,121.00,11.07,Ratnagiri(rail)Ambernath(road)Bhubaneswar,121.00,8.56
Ratnagiri,Mahuva,Ratnagiri(air)Raipur(road)Mahuva,458.00,3.68,Ratnagiri(rail)Kollam(rail)Mahuva,101.00,11.40,Ratnagiri(road)Mahuva,112.00,5.88,Ratnagiri(road)Harihar(rail)Mahuva,114.00,12.15,Ratnagiri(road)Malerkotla(road)Mahuva,115.00,7.75
Ratnagiri,Jagadhri,Ratnagiri(road)Jagadhri,51.00,2.20,Ratnagiri(rail)Ranebennur(rail)Jagadhri,93.00,9.36,Ratnagiri(road)Surendranagar(rail)Jagadhri,102.00,8.27,Ratnagiri(road)Malerkotla(rail)Jagadhri,105.00,8.26,Ratnagiri(rail)Thiruvalla(rail)Jagadhri,117.00,8.54
Ratnagiri,Barh,Ratnagiri(road)Barh,160.00,2.23,Ratnagiri(rail)Ranebennur(road)Barh,96.00,6.07,Ratnagiri(rail)Kollam(rail)Barh,106.00,11.25,Ratnagiri(rail)Medinipur(rail)Barh,110.00,13.13,Ratnagiri(road)Ramanagara(rail)Barh,125.00,7.14
Ratnagiri,Bhusawal,Ratnagiri(road)Bhusawal,142.00,3.69,Ratnagiri(rail)Medinipur(rail)Bhusawal,92.00,11.12,Ratnagiri(road)Surendranagar(rail)Bhusawal,99.00,5.33,Ratnagiri(rail)Mumbai(rail)Bhusawal,100.00,7.17,Ratnagiri(rail)Sagar(rail)Bhusawal,110.00,9.40
Ratnagiri,Alipurduar,Ratnagiri(rail)Alipurduar,168.00,2.73,Ratnagiri(rail)Ranebennur(rail)Alipurduar,101.00,9.94,Ratnagiri(rail)Medinipur(road)Alipurduar,104.00,12.57,Ratnagiri(rail)Jagadhri(road)Alipurduar,111.00,9.74,Ratnagiri(rail)Mumbai(rail)Alipurduar,114.00,7.56
Ratnagiri,Kollam,Ratnagiri(air)Kollam,496.00,2.81,Ratnagiri(road)Surendranagar(rail)Kollam,98.00,8.13,Ratnagiri(road)Surajpur(road)Kollam,114.00,6.69,Ratnagiri(rail)Gokak(rail)Kollam,116.00,10.43,Ratnagiri(rail)Mumbai(rail)Kollam,116.00,6.87
Ratnagiri,Medinipur,Ratnagiri(air)Raipur(road)Medinipur,453.00,3.48,Ratnagiri(rail)Medinipur,47.00,6.68,Ratnagiri(rail)Jagadhri(road)Medinipur,103.00,8.95,Ratnagiri(rail)Kollam(rail)Medinipur,109.00,11.82,Ratnagiri(road)Surendranagar(rail)Medinipur,109.00,6.49
Ratnagiri,Patan,Ratnagiri(air)Sagar(road)Patan,321.00,4.85,Ratnagiri(road)Patan,60.00,5.07,Ratnagiri(rail)Medinipur(rail)Patan,90.00,12.97,Ratnagiri(rail)Sirohi(rail)Patan,106.00,8.32,Ratnagiri(road)Ramanagara(rail)Patan,106.00,9.65
Ratnagiri,Mettur,Ratnagiri(air)Jalpaiguri(road)Mettur,444.00,3.72,Ratnagiri(rail)Jagadhri(rail)Mettur,91.00,11.31,Ratnagiri(road)Surendranagar(rail)Mettur,103.00,6.59,Ratnagiri(rail)Mettur,104.00,6.37,Ratnagiri(road)Surajpur(rail)Mettur,108.00,6.57
Ratnagiri,Huliyar,Ratnagiri(air)Mumbai(road)Huliyar,485.00,4.00,Ratnagiri(rail)Kollam(rail)Huliyar,92.00,9.59,Ratnagiri(rail)Jagadhri(road)Huliyar,97.00,10.57,Ratnagiri(rail)Medinipur(rail)Huliyar,97.00,10.04,Ratnagiri(road)Jadugora(rail)Huliyar,103.00,8.09
Ratnagiri,Harihar,Ratnagiri(air)Harihar,329.00,2.43,Ratnagiri(rail)Gokak(rail)Harihar,84.00,11.46,Ratnagiri(rail)Jagadhri(rail)Harihar,85.00,7.96,Ratnagiri(road)Delhi(rail)Harihar,108.00,9.77,Ratnagiri(rail)Thiruvalla(rail)Harihar,113.00,6.85
Ratnagiri,Rasayani,Ratnagiri(road)Rasayani,163.00,3.79,Ratnagiri(rail)Thiruvalla(rail)Rasayani,116.00,5.96,Ratnagiri(rail)Gokak(rail)Rasayani,119.00,9.64,Ratnagiri(road)Surendranagar(road)Rasayani,120.00,8.28,Ratnagiri(road)Surajpur(rail)Rasayani,123.00,9.17
Ratnagiri,Haringhata,Ratnagiri(road)Haringhata,95.00,2.22,Ratnagiri(road)Surendranagar(rail)Haringhata,101.00,7.02,Ratnagiri(rail)Sagar(rail)Haringhata,110.00,9.67,Ratnagiri(rail)Ranebennur(road)Haringhata,119.00,6.94,Ratnagiri(rail)Jagadhri(road)Haringhata,124.00,11.12
Ratnagiri,Kushtagi,Ratnagiri(air)Jalpaiguri(road)Kushtagi,364.00,3.64,Ratnagiri(rail)Kushtagi,85.00,4.27,Ratnagiri(rail)Jagadhri(rail)Kushtagi,89.00,8.31,Ratnagiri(rail)Sagar(rail)Kushtagi,99.00,8.84,Ratnagiri(road)Pakur(rail)Kushtagi,110.00,8.49
Ratnagiri,Jadugora,Ratnagiri(road)Jadugora,63.00,4.00,Ratnagiri(rail)Medinipur(road)Jadugora,97.00,9.74,Ratnagiri(rail)Sagar(rail)Jadugora,112.00,11.32,Ratnagiri(rail)Gokak(rail)Jadugora,119.00,12.96,Ratnagiri(rail)Mumbai(rail)Jadugora,123.00,6.16
Ratnagiri,Orai,Ratnagiri(rail)Orai,62.00,3.12,Ratnagiri(road)Surendranagar(rail)Orai,97.00,8.72,Ratnagiri(rail)Belgaum(rail)Orai,109.00,13.32,Ratnagiri(rail)Ranebennur(road)Orai,112.00,7.92,Ratnagiri(rail)Medinipur(rail)Orai,122.00,10.64
Ratnagiri,Surajpur,Ratnagiri(road)Surajpur,64.00,2.93,Ratnagiri(rail)Jagadhri(rail)Surajpur,86.00,7.78,Ratnagiri(rail)Ranebennur(road)Surajpur,98.00,7.12,Ratnagiri(rail)Mumbai(road)Surajpur,106.00,6.48,Ratnagiri(road)Surendranagar(rail)Surajpur,107.00,8.78
Ratnagiri,Ambernath,Ratnagiri(road)Ambernath,104.00,4.10,Ratnagiri(rail)Sirohi(rail)Ambernath,104.00,9.00,Ratnagiri(rail)Mumbai(rail)Ambernath,106.00,7.91,Ratnagiri(rail)Ranebennur(rail)Ambernath,117.00,9.14,Ratnagiri(rail)Medinipur(rail)Ambernath,118.00,9.63
Ratnagiri,Malerkotla,Ratnagiri(air)Raipur(road)Malerkotla,545.00,4.15,Ratnagiri(road)Malerkotla,65.00,4.55,Ratnagiri(road)Surajpur(rail)Malerkotla,107.00,6.24,Ratnagiri(road)Surendranagar(rail)Malerkotla,114.00,7.46,Ratnagiri(rail)Jagadhri(road)Malerkotla,116.00,10.72
Ratnagiri,Jorapokhar,Ratnagiri(air)Mumbai(road)Jorapokhar,559.00,3.78,Ratnagiri(rail)Medinipur(road)Jorapokhar,105.00,11.53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ratnagiri,Vizianagaram,Ratnagiri(rail)Vizianagaram,74.00,3.34,Ratnagiri(rail)Medinipur(rail)Vizianagaram,96.00,10.30,Ratnagiri(rail)Kollam(rail)Vizianagaram,98.00,12.79,Ratnagiri(rail)Ranebennur(rail)Vizianagaram,100.00,7.51,Ratnagiri(road)Patan(rail)Vizianagaram,104.00,10.51
Ratnagiri,Durg,Ratnagiri(road)Durg,94.00,2.69,Ratnagiri(rail)Gokak(rail)Durg,88.00,12.87,Ratnagiri(rail)Jagadhri(road)Durg,96.00,7.78,Ratnagiri(rail)Sagar(rail)Durg,101.00,7.56,Ratnagiri(rail)Ambernath(rail)Durg,114.00,11.91
Ratnagiri,Himmatnagar,Ratnagiri(road)Himmatnagar,74.00,2.84,Ratnagiri(rail)Medinipur(road)Himmatnagar,101.00,10.33,Ratnagiri(road)Patan(rail)Himmatnagar,111.00,9.33,Ratnagiri(rail)Mumbai(road)Himmatnagar,115.00,7.25,Ratnagiri(rail)Sagar(rail)Himmatnagar,119.00,8.36
Goregaon,Chennai,Goregaon(road)Chennai,192.00,2.79,Goregaon(rail)Bhusawal(rail)Chennai,95.00,8.49,Goregaon(rail)Thiruvalla(road)Chennai,106.00,8.01,Goregaon(road)Pindwara(rail)Chennai,110.00,9.64,Goregaon(rail)Bhubaneswar(road)Chennai,111.00,6.39
Goregaon,Chittorgarh,Goregaon(road)Chittorgarh,199.00,2.49,Goregaon(rail)Raipur(rail)Chittorgarh,103.00,8.04,Goregaon(road)Jaysingpur(road)Chittorgarh,108.00,7.52,Goregaon(rail)Lucknow(road)Chittorgarh,114.00,10.04,Goregaon(rail)Bhusawal(road)Chittorgarh,116.00,8.21
Goregaon,Ratnagiri,Goregaon(road)Chennai(air)Ratnagiri,440.00,4.01,Goregaon(rail)Ratnagiri,56.00,6.44,Goregaon(road)Jaysingpur(rail)Ratnagiri,100.00,9.57,Goregaon(rail)Jagadhri(road)Ratnagiri,101.00,8.89,Goregaon(rail)Thiruvalla(rail)Ratnagiri,104.00,8.48
Goregaon,Pindwara,Goregaon(road)Pindwara,51.00,3.80,Goregaon(rail)Bhubaneswar(rail)Pindwara,108.00,9.78,Goregaon(rail)Lucknow(rail)Pindwara,111.00,9.04,Goregaon(road)Surajpur(road)Pindwara,115.00,9.33,Goregaon(rail)Alipurduar(road)Pindwara,117.00,6.54
Goregaon,Raipur,Goregaon(road)Sirohi(air)Raipur,247.00,3.45,Goregaon(rail)Raipur,46.00,4.24,Goregaon(rail)Jagadhri(rail)Raipur,83.00,8.27,Goregaon(rail)Thiruvalla(road)Raipur,107.00,9.91,Goregaon(road)Surajpur(rail)Raipur,117.00,10.98
Goregaon,Gokak,Goregaon(rail)Gokak,93.00,4.35,Goregaon(rail)Malerkotla(road)Gokak,91.00,8.78,Goregaon(rail)Lucknow(road)Gokak,98.00,11.64,Goregaon(rail)Ratnagiri(rail)Gokak,100.00,13.11,Goregaon(rail)Bhubaneswar(rail)Gokak,113.00,7.51
Goregaon,Lucknow,Goregaon(road)Lucknow,116.00,3.25,Goregaon(rail)Raipur(rail)Lucknow,91.00,7.91,Goregaon(rail)Alipurduar(road)Lucknow,93.00,8.89,Goregaon(rail)Malerkotla(rail)Lucknow,103.00,9.96,Goregaon(rail)Pakur(rail)Lucknow,115.00,11.07
Goregaon,Delhi,Goregaon(road)Kollam(air)Delhi,346.00,3.72,Goregaon(rail)Malerkotla(road)Delhi,90.00,7.47,Goregaon(rail)Bhusawal(road)Delhi,112.00,7.30,Goregaon(rail)Raipur(rail)Delhi,114.00,9.33,N/A,N/A,N/A
Goregaon,Mumbai,Goregaon(road)Mumbai,160.00,3.38,Goregaon(road)Pindwara(rail)Mumbai,92.00,6.70,Goregaon(road)Surajpur(rail)Mumbai,101.00,11.64,Goregaon(rail)Bhusawal(road)Mumbai,106.00,8.36,Goregaon(rail)Ratnagiri(rail)Mumbai,112.00,9.03
Goregaon,Sagar,Goregaon(road)Chennai(air)Sagar,501.00,4.26,Goregaon(rail)Sagar,60.00,6.76,Goregaon(rail)Alipurduar(rail)Sagar,95.00,7.23,Goregaon(rail)Ratnagiri(rail)Sagar,112.00,11.27,Goregaon(road)Pindwara(road)Sagar,114.00,9.27
Goregaon,Jalpaiguri,Goregaon(road)Jalpaiguri,66.00,2.87,Goregaon(rail)Jagadhri(rail)Jalpaiguri,89.00,8.12,Goregaon(road)Pindwara(rail)Jalpaiguri,109.00,8.57,Goregaon(rail)Lucknow(rail)Jalpaiguri,118.00,11.17,Goregaon(rail)Malerkotla(rail)Jalpaiguri,123.00,9.71
Goregaon,Pakur,Goregaon(road)Pakur,138.00,3.39,Goregaon(rail)Malerkotla(rail)Pakur,93.00,11.07,Goregaon(rail)Lucknow(rail)Pakur,96.00,12.20,Goregaon(rail)Raipur(rail)Pakur,102.00,10.28,Goregaon(road)Jaysingpur(rail)Pakur,104.00,9.01
Goregaon,Sardarshahar,Goregaon(road)Sardarshahar,177.00,3.05,Goregaon(rail)Malerkotla(rail)Sardarshahar,80.00,10.76,Goregaon(rail)Jagadhri(road)Sardarshahar,92.00,8.90,Goregaon(road)Pindwara(road)Sardarshahar,106.00,9.55,Goregaon(rail)Pakur(rail)Sardarshahar,111.00,10.43
Goregaon,Sirohi,Goregaon(road)Sirohi,76.00,2.44,Goregaon(road)Jorapokhar(rail)Sirohi,105.00,10.98,Goregaon(rail)Bhusawal(road)Sirohi,106.00,9.82,Goregaon(rail)Alipurduar(road)Sirohi,110.00,7.44,Goregaon(rail)Ratnagiri(rail)Sirohi,115.00,11.83
Goregaon,Jaysingpur,Goregaon(road)Jaysingpur,50.00,3.70,Goregaon(rail)Thiruvalla(rail)Jaysingpur,99.00,9.30,Goregaon(rail)Raipur(rail)Jaysingpur,103.00,7.77,Goregaon(rail)Bhubaneswar(rail)Jaysingpur,107.00,8.95,Goregaon(rail)Bhusawal(road)Jaysingpur,115.00,10.68
Goregaon,Ramanagara,Goregaon(rail)Ramanagara,166.00,3.14,Goregaon(rail)Bhusawal(rail)Ramanagara,100.00,7.69,Goregaon(rail)Bhubaneswar(rail)Ramanagara,104.00,10.54,Goregaon(rail)Jagadhri(road)Ramanagara,105.00,11.12,Goregaon(road)Durg(rail)Ramanagara,110.00,7.76
Goregaon,Hyderabad,Goregaon(road)Hyderabad,124.00,2.20,Goregaon(rail)Bhusawal(rail)Hyderabad,106.00,9.88,Goregaon(rail)Bhubaneswar(road)Hyderabad,115.00,7.73,Goregaon(rail)Lucknow(rail)Hyderabad,116.00,11.05,Goregaon(road)Surajpur(road)Hyderabad,116.00,10.40
